Trial_type,Response,Points_earned,EV,PE,choiceprob,pred_choice,pred_reward,run_id,seed,param_beta,param_lossave,param_alpha,param_exp
4.0,2,0,-19.808258343258828,,0.27083052649505635,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,2,0,-14.280607151933594,,0.32870889089497984,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,-2.1559995386177,24.857799976930888,0.4730760739273971,1,495.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,38.89275258339927,3.0553623708300366,0.8748607517077476,1,100.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,22.70180043831319,-1.3850900219156594,0.7567770209372864,1,-5.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,41.94811495422931,-2.597405747711466,0.8906507753979194,1,-10.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,39.35070920651785,-2.4675354603258928,0.8773461508973861,1,-10.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-14.280607151933594,1.2140303575966798,0.32870889089497984,1,10.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-13.066576794336914,,0.3422397834647003,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,2,0,-13.066576794336914,-4.3466711602831545,0.3422397834647003,1,-100.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,21.31671041639753,-1.3158355208198766,0.7438041406504777,1,-5.0,3,45,0.05,1.0,0.05,1.0
4.0,1,-100,-19.808258343258828,,0.27083052649505635,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,20.000874895577653,,0.7310671792886168,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,-495,36.88317374619196,,0.8634398060685473,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-17.41324795462007,,0.2951164895081168,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,20.000874895577653,,0.7310671792886168,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-17.41324795462007,,0.2951164895081168,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,20.000874895577653,-1.2500437447788828,0.7310671792886168,1,-5.0,3,45,0.05,1.0,0.05,1.0
4.0,1,-100,-19.808258343258828,,0.27083052649505635,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-17.41324795462007,-4.129337602268997,0.2951164895081168,1,-100.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,36.88317374619196,-2.344158687309598,0.8634398060685473,1,-10.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,18.75083115079877,-1.1875415575399386,0.7186027961144384,1,-5.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,17.563289593258833,-1.1281644796629418,0.7064417118385596,1,-5.0,3,45,0.05,1.0,0.05,1.0
2.0,1,495,-21.542585556889065,-3.922870722155547,0.25404965849517186,1,-100.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,16.43512511359589,23.928243744320206,0.6946090172158972,1,495.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-25.465456279044613,,0.21869751510608387,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,2,0,-25.465456279044613,,0.21869751510608387,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,40.3633688579161,-2.268168442895805,0.8826914893619591,1,-5.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,34.539015058882356,3.2730492470558823,0.8490219724361504,1,100.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-25.465456279044613,,0.21869751510608387,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,2,0,-25.465456279044613,1.773272813952231,0.21869751510608387,1,10.0,3,45,0.05,1.0,0.05,1.0
4.0,1,10,-19.808258343258828,1.2404129171629414,0.27083052649505635,1,5.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,38.095200415020294,-2.1547600207510147,0.8704293181176996,1,-5.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,35.94044039426928,-2.0470220197134643,0.8577860407432596,1,-5.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-23.69218346509238,-3.815390826745381,0.234224466899203,1,-100.0,3,45,0.05,1.0,0.05,1.0
2.0,2,0,-27.507574291837763,1.8753787145918883,0.20175222404368442,1,10.0,3,45,0.05,1.0,0.05,1.0
4.0,1,10,-18.567845426095886,-23.871607728695206,0.28325100160773253,1,-496.0,3,45,0.05,1.0,0.05,1.0
4.0,1,-100,-42.439453154791096,,0.10697946674230963,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,33.893418374555814,-1.9446709187277909,0.8448374439469499,1,-5.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-25.632195577245874,,0.21727632819446188,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,2,0,-42.439453154791096,,0.10697946674230963,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-25.632195577245874,,0.21727632819446188,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-25.632195577245874,,0.21727632819446188,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,1,495,-25.632195577245874,,0.21727632819446188,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,1,-100,-42.439453154791096,,0.10697946674230963,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,37.812064305938236,-2.390603215296912,0.8688242934851373,1,-10.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,31.948747455828023,-1.8474373727914015,0.8316599178360311,1,-5.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,30.101310083036623,,0.8183287631505222,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,30.101310083036623,,0.8183287631505222,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,1,10,-42.439453154791096,,0.10697946674230963,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,1,10,-42.439453154791096,,0.10697946674230963,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,30.101310083036623,-1.7550655041518313,0.8183287631505222,1,-5.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,0.0,,0.5,2,0.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,0.0,-0.25,0.5,1,-5.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,0.0,,0.5,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,0,0,0.0,,0.5,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,1,-100,0.0,0.25,0.5,1,5.0,4,46,0.01,0.5,0.05,1.0
4.0,2,0,0.25,,0.5006249996744794,2,0.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,-0.25,,0.49968750004069007,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,0.0,,0.5,2,0.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,0.0,,0.5,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,2,0,0.0,-0.5,0.5,1,-10.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,-0.5,-0.47500000000000003,0.4993750003255206,1,-10.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,0.0,,0.5,2,0.0,4,46,0.01,0.5,0.05,1.0
3.0,2,0,-0.25,-0.23750000000000002,0.49968750004069007,1,-5.0,4,46,0.01,0.5,0.05,1.0
4.0,2,0,0.25,0.23750000000000002,0.5006249996744794,1,5.0,4,46,0.01,0.5,0.05,1.0
4.0,2,0,0.48750000000000004,0.22562500000000002,0.5012187475863095,1,5.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,0.0,-5.0,0.5,1,-100.0,4,46,0.01,0.5,0.05,1.0
2.0,2,0,-5.0,,0.49375032550048964,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,-0.9750000000000001,-0.45125000000000004,0.4987812524136906,1,-10.0,4,46,0.01,0.5,0.05,1.0
3.0,2,0,-0.48750000000000004,,0.4993906253017118,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,-495,-1.42625,-0.42868750000000005,0.4982171950553318,1,-10.0,4,46,0.01,0.5,0.05,1.0
1.0,2,0,-1.8549375000000001,,0.4976813447458367,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,2,0,-1.8549375000000001,,0.4976813447458367,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,2,0,-1.8549375000000001,,0.4976813447458367,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,1,10,0.713125,,0.5017828049446682,2,0.0,4,46,0.01,0.5,0.05,1.0
3.0,0,0,-0.48750000000000004,-0.22562500000000002,0.4993906253017118,1,-5.0,4,46,0.01,0.5,0.05,1.0
1.0,2,0,-1.8549375000000001,5.0927468750000005,0.4976813447458367,1,100.0,4,46,0.01,0.5,0.05,1.0
1.0,2,0,3.2378093750000003,-0.6618904687500001,0.5080938163599233,1,-10.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,-0.713125,-0.21434375000000003,0.49910859469442004,1,-5.0,4,46,0.01,0.5,0.05,1.0
4.0,1,10,0.713125,0.21434375000000003,0.5017828049446682,1,5.0,4,46,0.01,0.5,0.05,1.0
2.0,1,495,-5.0,0.75,0.49375032550048964,1,10.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-4.25,,0.494687699901455,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,2,0,2.57591890625,4.8712040546875,0.5064394412029039,1,100.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-4.25,0.7125,0.494687699901455,1,10.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,-0.9274687500000001,24.7963734375,0.49884066614011796,1,495.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,23.868904687500002,-1.4434452343750002,0.5593905602318823,1,-5.0,4,46,0.01,0.5,0.05,1.0
2.0,2,0,-3.5375,,0.49557824027749614,2,0.0,4,46,0.01,0.5,0.05,1.0
2.0,2,0,-3.5375,,0.49557824027749614,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,7.4471229609375005,4.627643851953125,0.518609207697482,1,100.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,22.425459453125,-1.37127297265625,0.5558298702538944,1,-5.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,21.05418648046875,,0.5524418893689976,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,1,10,0.9274687500000001,,0.5023186552541633,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,12.074766812890626,-1.1037383406445314,0.5301502933260805,1,-10.0,4,46,0.01,0.5,0.05,1.0
4.0,0,0,0.9274687500000001,0.2036265625,0.5023186552541633,1,5.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,21.05418648046875,23.697290675976564,0.5524418893689976,1,495.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,10.971028472246095,,0.5274000936070671,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,2,0,10.971028472246095,4.451448576387696,0.5274000936070671,1,100.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,15.422477048633791,,0.5384799514722628,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,15.422477048633791,,0.5384799514722628,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,15.422477048633791,,0.5384799514722628,2,0.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,44.75147715644532,-2.487573857822266,0.6100481864087949,1,-5.0,4,46,0.01,0.5,0.05,1.0
4.0,1,-100,1.1310953125,,0.5028277081337841,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,15.422477048633791,-1.2711238524316897,0.5384799514722628,1,-10.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,42.26390329862305,-2.3631951649311524,0.6041145745012433,1,-5.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,14.151353196202102,-1.2075676598101053,0.5353194601272194,1,-10.0,4,46,0.01,0.5,0.05,1.0
4.0,1,-100,1.1310953125,0.193445234375,0.5028277081337841,1,5.0,4,46,0.01,0.5,0.05,1.0
3.0,2,0,39.90070813369189,,0.59844907737516,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,12.943785536391996,,0.5323143597756245,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,12.943785536391996,-1.1471892768196,0.5323143597756245,1,-10.0,4,46,0.01,0.5,0.05,1.0
4.0,0,0,1.324540546875,-24.866227027343754,0.5033113029558685,1,-496.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,39.90070813369189,,0.59844907737516,2,0.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,39.90070813369189,,0.59844907737516,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,1,10,-23.541686480468755,-23.622915675976564,0.47060682161271444,1,-496.0,4,46,0.01,0.5,0.05,1.0
1.0,1,-495,11.796596259572397,4.4101701870213805,0.5294573379541,1,100.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,39.90070813369189,-2.2450354066845946,0.59844907737516,1,-5.0,4,46,0.01,0.5,0.05,1.0
4.0,1,-100,-47.16460215644532,,0.441315959375006,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,2,0,16.206766446593775,,0.5404284639041609,2,0.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-3.5375,,0.49557824027749614,2,0.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,37.6556727270073,22.867216363649636,0.5930423597190781,1,495.0,4,46,0.01,0.5,0.05,1.0
4.0,1,-100,-47.16460215644532,2.608230107822266,0.441315959375006,1,5.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-3.5375,-4.823125000000001,0.49557824027749614,1,-100.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,16.206766446593775,-1.310338322329689,0.5404284639041609,1,-10.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,14.896428124264087,-1.2448214062132044,0.5371723567304826,1,-10.0,4,46,0.01,0.5,0.05,1.0
4.0,2,0,-44.556372048623054,2.477818602431153,0.44453375267533307,1,5.0,4,46,0.01,0.5,0.05,1.0
4.0,1,10,-42.078553446191904,2.353927672309595,0.44759497527165426,1,5.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-8.360625,0.91803125,0.4895507403802122,1,10.0,4,46,0.01,0.5,0.05,1.0
4.0,1,-100,-39.72462577388231,,0.45050682444246987,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,1,10,-39.72462577388231,,0.45050682444246987,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,13.651606718050882,4.317419664097456,0.5340761112175197,1,100.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,60.52288909065693,-3.276144454532847,0.6468516809143073,1,-5.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-7.44259375,,0.49069783126190664,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,17.96902638214834,4.101548680892583,0.5448020811061183,1,100.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,22.070575063040923,,0.5549535482270457,2,0.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-7.44259375,0.8721296875000001,0.49069783126190664,1,10.0,4,46,0.01,0.5,0.05,1.0
2.0,2,0,-6.5704640625,,0.4917876585231255,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,1,10,-39.72462577388231,,0.45050682444246987,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,1,-100,-39.72462577388231,,0.45050682444246987,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,2,0,-39.72462577388231,2.2362312886941154,0.45050682444246987,1,5.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,22.070575063040923,3.896471246847954,0.5549535482270457,1,100.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,57.246744636124085,-3.1123372318062046,0.6393323303574343,1,-5.0,4,46,0.01,0.5,0.05,1.0
4.0,1,-100,-37.488394485188195,2.12441972425941,0.45327622818928165,1,5.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-6.5704640625,-4.671476796875001,0.4917876585231255,1,-100.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,54.134407404317884,,0.6321250281834346,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,-495,25.96704630988888,,0.5645552826087993,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,1,-100,-35.363974760928784,-23.03180126195356,0.455909845939885,1,-496.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,54.134407404317884,,0.6321250281834346,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,25.96704630988888,-1.798352315494444,0.5645552826087993,1,-10.0,4,46,0.01,0.5,0.05,1.0
4.0,1,-100,-58.395776022882345,,0.4275194736229039,2,0.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,54.134407404317884,22.04327962978411,0.6321250281834346,1,495.0,4,46,0.01,0.5,0.05,1.0
4.0,1,10,-58.395776022882345,,0.4275194736229039,2,0.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,76.177687034102,-4.0588843517051,0.6817393871963363,1,-5.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,72.11880268239689,,0.6728685750076632,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,1,10,-58.395776022882345,,0.4275194736229039,2,0.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,72.11880268239689,-3.8559401341198445,0.6728685750076632,1,-5.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-11.241940859375001,-4.43790295703125,0.4859512726799694,1,-100.0,4,46,0.01,0.5,0.05,1.0
2.0,1,495,-15.679843816406251,1.2839921908203127,0.48041022814420786,1,10.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,24.168693994394435,-1.7084346997197217,0.5601293271266399,1,-10.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-14.395851625585939,,0.48201295072642075,2,0.0,4,46,0.01,0.5,0.05,1.0
2.0,2,0,-14.395851625585939,-4.280207418720703,0.48201295072642075,1,-100.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-18.67605904430664,,0.4766718752679935,2,0.0,4,46,0.01,0.5,0.05,1.0
2.0,2,0,-18.67605904430664,,0.4766718752679935,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,22.460259294674714,3.8769870352662643,0.555915783485562,1,100.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,26.337246329940978,3.683137683502951,0.5654651365212874,1,100.0,4,46,0.01,0.5,0.05,1.0
4.0,2,0,-58.395776022882345,3.1697888011441173,0.4275194736229039,1,5.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,68.26286254827704,-3.663143127413852,0.6643251266355124,1,-5.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,30.02038401344393,-2.0010192006721965,0.5744923464704725,1,-10.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,64.5997194208632,-3.4799859710431598,0.6561078734801101,1,-5.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-18.67605904430664,-4.0661970477846685,0.4766718752679935,1,-100.0,4,46,0.01,0.5,0.05,1.0
4.0,1,10,-55.22598722173823,,0.43140282803479113,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,2,0,-55.22598722173823,,0.43140282803479113,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,1,10,-55.22598722173823,,0.43140282803479113,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,28.019364812771734,,0.569593698718147,2,0.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-22.74225609209131,-3.8628871953954347,0.47160277191021016,1,-100.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-26.605143287486744,,0.4667925259697952,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,1,-100,-55.22598722173823,,0.43140282803479113,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,2,0,-55.22598722173823,,0.43140282803479113,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,2,0,-55.22598722173823,,0.43140282803479113,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,1,10,-55.22598722173823,,0.43140282803479113,2,0.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-26.605143287486744,-3.669742835625663,0.4667925259697952,1,-100.0,4,46,0.01,0.5,0.05,1.0
4.0,2,0,-55.22598722173823,3.0112993610869117,0.43140282803479113,1,5.0,4,46,0.01,0.5,0.05,1.0
2.0,2,0,-30.274886123112406,-3.4862556938443796,0.46222849020109397,1,-100.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,61.11973344982003,-3.305986672491002,0.6482138818620412,1,-5.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,28.019364812771734,-1.9009682406385868,0.569593698718147,1,-10.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,57.81374677732903,-3.1406873388664516,0.640638725185036,1,-5.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,26.118396572133147,3.6940801713933427,0.5649273144967808,1,100.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,29.81247674352649,,0.5739840367567552,2,0.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-33.76114181695679,-3.3119429091521613,0.45789850008975097,1,-100.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-37.073084726108945,-3.146345763694553,0.4537908818008367,1,-100.0,4,46,0.01,0.5,0.05,1.0
2.0,2,0,-40.2194304898035,-2.989028475509825,0.4498944541478884,1,-100.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,54.67305943846258,-2.9836529719231293,0.6333767318022978,1,-5.0,4,46,0.01,0.5,0.05,1.0
4.0,1,-100,-52.21468786065132,,0.43509985137233403,2,0.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,51.68940646653945,-2.834470323326973,0.6264212084094468,1,-5.0,4,46,0.01,0.5,0.05,1.0
1.0,1,-495,29.81247674352649,,0.5739840367567552,2,0.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-43.208458965313326,-2.839577051734334,0.446198525746923,1,-100.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,48.85493614321248,22.30725319283938,0.619764639476715,1,495.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-46.04803601704766,,0.442692888341434,2,0.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,71.16218933605185,-3.808109466802593,0.6707594398555081,1,-5.0,4,46,0.01,0.5,0.05,1.0
4.0,1,-100,-52.21468786065132,2.860734393032566,0.43509985137233403,1,5.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-46.04803601704766,2.802401800852383,0.442692888341434,1,10.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,29.81247674352649,-1.9906238371763245,0.5739840367567552,1,-10.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,67.35407986924926,-3.617703993462463,0.6622955493099445,1,-5.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,63.7363758757868,-3.4368187937893397,0.6541572917990935,1,-5.0,4,46,0.01,0.5,0.05,1.0
2.0,1,495,-43.24563421619527,-2.837718289190237,0.44615259517992933,1,-100.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,60.299557081997456,,0.6463413462090781,2,0.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-46.083352505385506,,0.44264932308726823,2,0.0,4,46,0.01,0.5,0.05,1.0
2.0,2,0,-46.083352505385506,,0.44264932308726823,2,0.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,60.299557081997456,,0.6463413462090781,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,27.821852906350163,3.608907354682492,0.5691094186027894,1,100.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-46.083352505385506,2.8041676252692755,0.44264932308726823,1,10.0,4,46,0.01,0.5,0.05,1.0
2.0,2,0,-43.27918488011623,-2.8360407559941887,0.4461111436325251,1,-100.0,4,46,0.01,0.5,0.05,1.0
4.0,1,10,-49.35395346761875,,0.43861872849348865,2,0.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,60.299557081997456,-3.2649778540998726,0.6463413462090781,1,-5.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,57.03457922789758,,0.6388429610834204,2,0.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-46.115225636110424,,0.44261000620288504,2,0.0,4,46,0.01,0.5,0.05,1.0
2.0,2,0,-46.115225636110424,2.8057612818055215,0.44261000620288504,1,10.0,4,46,0.01,0.5,0.05,1.0
4.0,1,10,-49.35395346761875,,0.43861872849348865,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,1,-100,-49.35395346761875,2.717697673380938,0.43861872849348865,1,5.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,57.03457922789758,-3.1017289613948793,0.6388429610834204,1,-5.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-43.3094643543049,2.6654732177152454,0.44607373425437363,1,10.0,4,46,0.01,0.5,0.05,1.0
4.0,2,0,-46.63625579423781,,0.44196739529946844,2,0.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-40.643991136589655,2.532199556829483,0.4493691388484642,1,10.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,-38.11179157976017,,0.4525038996510384,2,0.0,4,46,0.01,0.5,0.05,1.0
2.0,1,495,-38.11179157976017,2.4055895789880086,0.4525038996510384,1,10.0,4,46,0.01,0.5,0.05,1.0
4.0,1,-100,-46.63625579423781,,0.44196739529946844,2,0.0,4,46,0.01,0.5,0.05,1.0
1.0,1,5,31.430760261032656,3.428461986948367,0.5779363483303953,1,100.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,53.932850266502705,,0.6316561965203163,2,0.0,4,46,0.01,0.5,0.05,1.0
3.0,1,-10,53.932850266502705,-2.9466425133251355,0.6316561965203163,1,-5.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,50.98620775317757,-2.7993103876588785,0.6247741416657118,1,-5.0,4,46,0.01,0.5,0.05,1.0
4.0,1,10,-46.63625579423781,,0.44196739529946844,2,0.0,4,46,0.01,0.5,0.05,1.0
4.0,1,10,-46.63625579423781,2.5818127897118908,0.44196739529946844,1,5.0,4,46,0.01,0.5,0.05,1.0
3.0,1,100,48.18689736551869,-2.6593448682759346,0.6181891084521941,1,-5.0,4,46,0.01,0.5,0.05,1.0
2.0,1,-5,0.0,,0.5,2,0.0,5,47,0.01,1.0,0.05,1.0
3.0,1,100,0.0,,0.5,2,0.0,5,47,0.01,1.0,0.05,1.0
1.0,1,5,0.0,5.0,0.5,1,100.0,5,47,0.01,1.0,0.05,1.0
4.0,0,0,0.0,,0.5,2,0.0,5,47,0.01,1.0,0.05,1.0
4.0,1,-100,0.0,0.25,0.5,1,5.0,5,47,0.01,1.0,0.05,1.0
4.0,2,0,0.25,,0.5006249996744794,2,0.0,5,47,0.01,1.0,0.05,1.0
3.0,1,-10,0.0,,0.5,2,0.0,5,47,0.01,1.0,0.05,1.0
1.0,1,5,5.0,-0.75,0.5124973964842103,1,-10.0,5,47,0.01,1.0,0.05,1.0
2.0,1,-5,0.0,,0.5,2,0.0,5,47,0.01,1.0,0.05,1.0
1.0,2,0,4.25,,0.5106234010049637,2,0.0,5,47,0.01,1.0,0.05,1.0
1.0,1,5,4.25,,0.5106234010049637,2,0.0,5,47,0.01,1.0,0.05,1.0
2.0,1,-5,0.0,,0.5,2,0.0,5,47,0.01,1.0,0.05,1.0
3.0,2,0,0.0,-0.25,0.5,1,-5.0,5,47,0.01,1.0,0.05,1.0
4.0,2,0,0.25,,0.5006249996744794,2,0.0,5,47,0.01,1.0,0.05,1.0
